,Document,Question,Answer,Question-Context N-gram Similarity,Answer-Context N-gram Similarity,TF-IDF,Max TF-IDF
240,In ZGT zijn drie lactatiekundigen IBCLC werkzaam. Deze zijn (buiten vakantieperiodes om) dagelijks aanwezig. Telefoonnummer 088 708 55 51. Voor meer informatie over voeding verwijzen we u naar onze website zgt.nl.,Wanneer zijn de lactatiekundigen IBCLC in ZGT beschikbaar?,De lactatiekundigen IBCLC zijn (buiten vakantieperiodes om) dagelijks aanwezig.,0.043478260869565216,0.19047619047619047,"[0, 0, 0, 0, 0]",0
241,In ZGT zijn drie lactatiekundigen IBCLC werkzaam. Deze zijn (buiten vakantieperiodes om) dagelijks aanwezig. Telefoonnummer 088 708 55 51. Voor meer informatie over voeding verwijzen we u naar onze website zgt.nl.,Waar kan ik meer informatie vinden over voeding bij ZGT?,U kunt meer informatie over voeding vinden op onze website zgt.nl.,0.0,0.13043478260869565,"[0, 0, 0, 0, 0]",0
242,In ZGT zijn drie lactatiekundigen IBCLC werkzaam. Deze zijn (buiten vakantieperiodes om) dagelijks aanwezig. Telefoonnummer 088 708 55 51. Voor meer informatie over voeding verwijzen we u naar onze website zgt.nl.,Wat is het belangrijkste telefoonnummer voor vragen over lactatiekundige zorg in ZGT?,Het belangrijkste telefoonnummer voor vragen over lactatiekundige zorg in ZGT is 088 708 55 51.,0.0,0.07407407407407407,"[0, 0, 0, 0, 0, 0, 0]",0
243,De spalk kan gewassen worden. De balein dan voor het wassen verwijderen. (zie beschrijving bij de spalk),Kan de spalk worden gewassen?,"Ja, de spalk kan worden gewassen. De balein moet voor het wassen verwijderd worden (zie beschrijving bij de spalk).",0.14285714285714285,0.5555555555555556,"[0, 0, 0]",0
244,De spalk kan gewassen worden. De balein dan voor het wassen verwijderen. (zie beschrijving bij de spalk),Moet de balein worden verwijderd voordat de spalk wordt gewassen?,"Ja, de balein moet worden verwijderd voordat de spalk wordt gewassen. Dit wordt beschreven bij de spalk.",0.1,0.08333333333333333,"[0, 0, 0, 0, 0, 0]",0
245,De spalk kan gewassen worden. De balein dan voor het wassen verwijderen. (zie beschrijving bij de spalk),Kan de spalk gewassen worden zonder de balein te verwijderen?,"Nee, de balein moet voor het wassen van de spalk worden verwijderd. Dit wordt beschreven bij de spalk.",0.25,0.08333333333333333,"[0, 0, 0, 0, 0]",0
246,"Als u problemen ondervindt, geeft de lactatiekundige begeleiding op de afdelingen moeder en kind, moeder en tiener en op de moeder baby unit van de afdeling psychiatrie. De lactatiekundige is niet altijd aanwezig. De verpleegkundige kan voor u een afspraak plannen.",Hoe kan ik een afspraak maken met een lactatiekundige op de afdeling moeder en kind?,De verpleegkundige kan voor u een afspraak plannen met een lactatiekundige op de afdeling moeder en kind.,0.043478260869565216,0.13636363636363635,"[0, 0, 0, 0, 0, 0, 0]",0
247,"Als u problemen ondervindt, geeft de lactatiekundige begeleiding op de afdelingen moeder en kind, moeder en tiener en op de moeder baby unit van de afdeling psychiatrie. De lactatiekundige is niet altijd aanwezig. De verpleegkundige kan voor u een afspraak plannen.",Op welke afdelingen is de lactatiekundige begeleiding beschikbaar?,"De lactatiekundige begeleiding is beschikbaar op de afdelingen moeder en kind, moeder en tiener, en op de moeder baby unit van de afdeling psychiatrie.",0.045454545454545456,0.47619047619047616,"[0, 0, 0, 0, 0, 0]",0
248,"Als u problemen ondervindt, geeft de lactatiekundige begeleiding op de afdelingen moeder en kind, moeder en tiener en op de moeder baby unit van de afdeling psychiatrie. De lactatiekundige is niet altijd aanwezig. De verpleegkundige kan voor u een afspraak plannen.",Wanneer is de lactatiekundige niet aanwezig?,De lactatiekundige is niet altijd aanwezig.,0.05,0.05263157894736842,"[0, 0, 0]",0
249,Heeft u vragen over de huidige therapie of problemen dan kunt u 24 uur per dag contact opnemen met de wondverpleegkundige van de thuiszorgorganisatie. De wijze van hoe u contact op kan nemen wordt aangereikt bij het eerste contact door wondverpleegkundige van de betreffende thuiszorgorganisatie.,Met wie kan ik contact opnemen als ik vragen heb over mijn huidige therapie of problemen ondervind?,U kunt 24 uur per dag contact opnemen met de wondverpleegkundige van de thuiszorgorganisatie.,0.17391304347826086,0.38095238095238093,"[0, 0, 0, 0, 0, 0, 0, 0]",0
250,Heeft u vragen over de huidige therapie of problemen dan kunt u 24 uur per dag contact opnemen met de wondverpleegkundige van de thuiszorgorganisatie. De wijze van hoe u contact op kan nemen wordt aangereikt bij het eerste contact door wondverpleegkundige van de betreffende thuiszorgorganisatie.,Hoe kan ik contact opnemen met de wondverpleegkundige van de thuiszorgorganisatie?,De wijze van contact opnemen wordt aangereikt bij het eerste contact door de wondverpleegkundige van de betreffende thuiszorgorganisatie.,0.14285714285714285,0.3181818181818182,"[0, 0, 0, 0, 0]",0
251,Heeft u vragen over de huidige therapie of problemen dan kunt u 24 uur per dag contact opnemen met de wondverpleegkundige van de thuiszorgorganisatie. De wijze van hoe u contact op kan nemen wordt aangereikt bij het eerste contact door wondverpleegkundige van de betreffende thuiszorgorganisatie.,Is het mogelijk om op elk moment contact op te nemen met de wondverpleegkundige?,"Ja, u kunt 24 uur per dag contact opnemen met de wondverpleegkundige.",0.04,0.3333333333333333,"[0, 0, 0, 0, 0, 0, 0]",0
252,Heeft u vragen over de huidige therapie of problemen dan kunt u 24 uur per dag contact opnemen met de wondverpleegkundige van de thuiszorgorganisatie. De wijze van hoe u contact op kan nemen wordt aangereikt bij het eerste contact door wondverpleegkundige van de betreffende thuiszorgorganisatie.,Welke informatie moet ik verstrekken aan de wondverpleegkundige wanneer ik contact opneem?,Verstrek de wondverpleegkundige met informatie over uw huidige therapie of problemen die u ondervindt.,0.0,0.08,"[0, 0, 0, 0, 0, 0, 0]",0
253,Heeft u vragen over de huidige therapie of problemen dan kunt u 24 uur per dag contact opnemen met de wondverpleegkundige van de thuiszorgorganisatie. De wijze van hoe u contact op kan nemen wordt aangereikt bij het eerste contact door wondverpleegkundige van de betreffende thuiszorgorganisatie.,Waar kan ik de contactgegevens van de wondverpleegkundige vinden?,De contactgegevens van de wondverpleegkundige worden verstrekt bij het eerste contact door de wondverpleegkundige van de thuiszorgorganisatie.,0.0,0.125,"[0, 0, 0, 0]",0
254,"Heeft u vragen over de wondbehandeling met honing of over de wondbehandeling in het algemeen dan kunt Tijdens kantooruren kunt u contact opnemen met het secretariaat vaatchirurgie van ZGT, telefoonnummer 088 708 52 43.",Wat is de beste manier om contact op te nemen met het secretariaat vaatchirurgie van ZGT?,"Tijdens kantooruren kunt u contact opnemen met het secretariaat vaatchirurgie van ZGT, telefoonnummer 088 708 52 43.",0.09090909090909091,0.6666666666666666,"[0, 0, 0, 0, 0, 0, 0, 0]",0
255,"Heeft u vragen over de wondbehandeling met honing of over de wondbehandeling in het algemeen dan kunt Tijdens kantooruren kunt u contact opnemen met het secretariaat vaatchirurgie van ZGT, telefoonnummer 088 708 52 43.",Kan ik ook buiten kantooruren contact opnemen met het secretariaat vaatchirurgie van ZGT?,"Nee, het secretariaat vaatchirurgie van ZGT is alleen tijdens kantooruren bereikbaar.",0.2,0.13636363636363635,"[0, 0, 0, 0, 0, 0, 0, 0]",0
256,"Heeft u vragen over de wondbehandeling met honing of over de wondbehandeling in het algemeen dan kunt Tijdens kantooruren kunt u contact opnemen met het secretariaat vaatchirurgie van ZGT, telefoonnummer 088 708 52 43.",Is het mogelijk om vragen te stellen over de wondbehandeling met honing?,"Ja, u kunt contact opnemen met het secretariaat vaatchirurgie van ZGT voor vragen over de wondbehandeling met honing.",0.047619047619047616,0.3684210526315789,"[0, 0, 0, 0, 0, 0]",0
257,"Heeft u vragen over de wondbehandeling met honing of over de wondbehandeling in het algemeen dan kunt Tijdens kantooruren kunt u contact opnemen met het secretariaat vaatchirurgie van ZGT, telefoonnummer 088 708 52 43.",Wat is het telefoonnummer van het secretariaat vaatchirurgie van ZGT?,Het telefoonnummer van het secretariaat vaatchirurgie van ZGT is 088 708 52 43.,0.10526315789473684,0.25,"[0, 0, 0, 0, 0]",0
258,"Heeft u vragen over de wondbehandeling met honing of over de wondbehandeling in het algemeen dan kunt Tijdens kantooruren kunt u contact opnemen met het secretariaat vaatchirurgie van ZGT, telefoonnummer 088 708 52 43.",Zijn er specifieke tijden waarop het secretariaat vaatchirurgie van ZGT bereikbaar is?,"Ja, u kunt tijdens kantooruren contact opnemen met het secretariaat vaatchirurgie van ZGT. Dit is op werkdagen van 8:30 tot 17:00 uur.",0.09090909090909091,0.2608695652173913,"[0, 0, 0, 0, 0, 0, 0, 0]",0
259,"Heeft u na de operatie thuis nog vragen of doen zich thuis problemen voor, neem dan als volgt contact op met het ziekenhuis: 
- Tijdens kantooruren kunt u contact opnemen met het secretariaat van de chirurgen, telefoonnummer 088 708 52 31. 
- Buiten kantooruren kunt u contact opnemen met de afdeling spoedeisende hulp, telefoonnummer 088 708 78 78.",Hoe kan ik contact opnemen met het ziekenhuis tijdens kantooruren?,U kunt tijdens kantooruren contact opnemen met het secretariaat van de chirurgen op telefoonnummer 088 708 52 31.,0.10344827586206896,0.3,"[0, 0, 0, 0, 0, 0]",0
260,"Heeft u na de operatie thuis nog vragen of doen zich thuis problemen voor, neem dan als volgt contact op met het ziekenhuis: 
- Tijdens kantooruren kunt u contact opnemen met het secretariaat van de chirurgen, telefoonnummer 088 708 52 31. 
- Buiten kantooruren kunt u contact opnemen met de afdeling spoedeisende hulp, telefoonnummer 088 708 78 78.",Hoe kan ik contact opnemen met het ziekenhuis buiten kantooruren?,U kunt buiten kantooruren contact opnemen met de afdeling spoedeisende hulp op telefoonnummer 088 708 78 78.,0.06666666666666667,0.3333333333333333,"[0, 0, 0, 0, 0, 0]",0
261,"Heeft u na de operatie thuis nog vragen of doen zich thuis problemen voor, neem dan als volgt contact op met het ziekenhuis: 
- Tijdens kantooruren kunt u contact opnemen met het secretariaat van de chirurgen, telefoonnummer 088 708 52 31. 
- Buiten kantooruren kunt u contact opnemen met de afdeling spoedeisende hulp, telefoonnummer 088 708 78 78.",Welk nummer moet ik bellen als ik na de operatie thuis problemen heb?,U kunt contact opnemen met het ziekenhuis via het secretariaat van de chirurgen tijdens kantooruren en via de afdeling spoedeisende hulp buiten kantooruren.,0.06451612903225806,0.2,"[0, 0, 0, 0, 0, 0]",0
262,"Heeft u na de operatie thuis nog vragen of doen zich thuis problemen voor, neem dan als volgt contact op met het ziekenhuis: 
- Tijdens kantooruren kunt u contact opnemen met het secretariaat van de chirurgen, telefoonnummer 088 708 52 31. 
- Buiten kantooruren kunt u contact opnemen met de afdeling spoedeisende hulp, telefoonnummer 088 708 78 78.",Is het mogelijk om na de operatie contact op te nemen met de afdeling spoedeisende hulp?,"Ja, u kunt buiten kantooruren contact opnemen met de afdeling spoedeisende hulp in geval van problemen.",0.0625,0.15625,"[0, 0, 0, 0, 0, 0, 0, 0]",0
263,"Heeft u na de operatie thuis nog vragen of doen zich thuis problemen voor, neem dan als volgt contact op met het ziekenhuis: 
- Tijdens kantooruren kunt u contact opnemen met het secretariaat van de chirurgen, telefoonnummer 088 708 52 31. 
- Buiten kantooruren kunt u contact opnemen met de afdeling spoedeisende hulp, telefoonnummer 088 708 78 78.",Welk telefoonnummer moet ik bellen als ik vragen heb na de operatie?,U kunt tijdens kantooruren bellen naar het secretariaat van de chirurgen en buiten kantooruren naar de afdeling spoedeisende hulp.,0.0,0.15151515151515152,"[0, 0, 0, 0, 0]",0
264,"Als u na het lezen van deze folder nog vragen heeft, neem dan contact op met uw verpleegkundige. U kunt bellen naar het MDL- centrum, telefoonnummer 088 708 70 70.",Wat is het telefoonnummer van het MDL-centrum?,Het telefoonnummer van het MDL-centrum is 088 708 70 70.,0.0,0.1875,"[0, 0, 0]",0
265,"Als u na het lezen van deze folder nog vragen heeft, neem dan contact op met uw verpleegkundige. U kunt bellen naar het MDL- centrum, telefoonnummer 088 708 70 70.",Wat moet ik doen als ik nog vragen heb na het lezen van de folder?,Neem contact op met uw verpleegkundige of bel naar het MDL-centrum.,0.06666666666666667,0.125,"[0, 0, 0, 0]",0
266,"Als u na het lezen van deze folder nog vragen heeft, neem dan contact op met uw verpleegkundige. U kunt bellen naar het MDL- centrum, telefoonnummer 088 708 70 70.",Is het mogelijk om telefonisch contact op te nemen met het MDL-centrum?,"Ja, u kunt bellen naar het MDL-centrum voor vragen.",0.0,0.0625,"[0, 0, 0, 0, 0, 0]",0
267,"Telefoonnummers 
- Voor zwangeren is onze polikliniek/afdeling verloskunde op de locatie Almelo bereikbaar op nummer: 088 708 44 16 
- Voor kraamvrouwen opgenomen op de afdeling moeder en kind: 088 708 35 53",Hoe kan ik onze polikliniek/afdeling verloskunde op de locatie Almelo bereiken?,Voor zwangeren is onze polikliniek/afdeling verloskunde op de locatie Almelo bereikbaar op nummer: 088 708 44 16.,0.19047619047619047,0.55,"[0, 0, 0, 0, 0, 0, 0]",0
268,"Telefoonnummers 
- Voor zwangeren is onze polikliniek/afdeling verloskunde op de locatie Almelo bereikbaar op nummer: 088 708 44 16 
- Voor kraamvrouwen opgenomen op de afdeling moeder en kind: 088 708 35 53",Hoe kan ik de afdeling moeder en kind bereiken?,Voor kraamvrouwen opgenomen op de afdeling moeder en kind is het nummer: 088 708 35 53.,0.09523809523809523,0.38095238095238093,"[0, 0, 0, 0, 0]",0
269,"Telefoonnummers 
- Voor zwangeren is onze polikliniek/afdeling verloskunde op de locatie Almelo bereikbaar op nummer: 088 708 44 16 
- Voor kraamvrouwen opgenomen op de afdeling moeder en kind: 088 708 35 53",Welk nummer moet ik bellen voor afspraken tijdens mijn zwangerschap?,Voor afspraken tijdens uw zwangerschap kunt u bellen naar: 088 708 44 16.,0.0,0.12,"[0, 0, 0, 0, 0, 0]",0
270,"Telefoonnummers 
- Voor zwangeren is onze polikliniek/afdeling verloskunde op de locatie Almelo bereikbaar op nummer: 088 708 44 16 
- Voor kraamvrouwen opgenomen op de afdeling moeder en kind: 088 708 35 53",Is er een speciaal nummer voor kraamvrouwen op de afdeling moeder en kind?,"Ja, voor kraamvrouwen opgenomen op de afdeling moeder en kind is er een speciaal nummer: 088 708 35 53.",0.08695652173913043,0.36363636363636365,"[0, 0, 0, 0, 0, 0, 0]",0
271,"Telefoonnummers 
- Voor zwangeren is onze polikliniek/afdeling verloskunde op de locatie Almelo bereikbaar op nummer: 088 708 44 16 
- Voor kraamvrouwen opgenomen op de afdeling moeder en kind: 088 708 35 53",Is er een apart nummer voor zwangere vrouwen?,"Ja, voor zwangere vrouwen is er een apart nummer beschikbaar: 088 708 44 16.",0.0,0.12,"[0, 0, 0, 0, 0]",0
272,- Voor zwangeren is onze polikliniek/afdeling verloskunde op de locatie Almelo bereikbaar op nummer: 088 708 44 16,Op welke locatie is de polikliniek/afdeling verloskunde bereikbaar voor zwangeren?,De polikliniek/afdeling verloskunde is op de locatie Almelo bereikbaar voor zwangeren op nummer: 088 708 44 16.,0.06666666666666667,0.6153846153846154,"[0, 0, 0, 0, 0, 0, 0]",0
273,- Voor zwangeren is onze polikliniek/afdeling verloskunde op de locatie Almelo bereikbaar op nummer: 088 708 44 16,Welk telefoonnummer moeten zwangeren bellen om contact op te nemen met de polikliniek/afdeling verloskunde?,Zwangeren kunnen nummer 088 708 44 16 bellen om contact op te nemen met de polikliniek/afdeling verloskunde.,0.05555555555555555,0.3125,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0
274,- Voor zwangeren is onze polikliniek/afdeling verloskunde op de locatie Almelo bereikbaar op nummer: 088 708 44 16,Op welke locatie is de polikliniek/afdeling verloskunde gevestigd?,De polikliniek/afdeling verloskunde is gevestigd op de locatie Almelo.,0.07142857142857142,0.15384615384615385,"[0, 0, 0, 0, 0, 0]",0
275,- Voor zwangeren is onze polikliniek/afdeling verloskunde op de locatie Almelo bereikbaar op nummer: 088 708 44 16,Welke afdeling is bereikbaar voor zwangeren op nummer 088 708 44 16?,Op nummer 088 708 44 16 is de polikliniek/afdeling verloskunde bereikbaar voor zwangeren.,0.26666666666666666,0.35714285714285715,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0
276,- Voor zwangeren is onze polikliniek/afdeling verloskunde op de locatie Almelo bereikbaar op nummer: 088 708 44 16,Voor welke doelgroep is de polikliniek/afdeling verloskunde op de locatie Almelo?,De polikliniek/afdeling verloskunde op de locatie Almelo is voor zwangeren.,0.23076923076923078,0.25,"[0, 0, 0, 0, 0, 0, 0]",0
277,"ziekenhuis? Hebt u na afloop van het onderzoek buikpijn, koorts en/of bloedverlies dan belt u met het MDL-centrum. Bereikbaar van maandag tot en met vrijdag van 08.30 uur tot 16.30 uur. Telefoonnummer 088 708 34 00. U kunt dit nummer ook bellen als u vragen heeft na het lezen van deze folder. Mochten de complicaties optreden buiten kantooruren dan kunt u tot 3 dagen na de colonoscopie bellen naar de klinische MDL- afdeling 5 West; telefoonnummer 088 708 34 20.",Wat zijn de belangrijkste symptomen die na het onderzoek kunnen optreden?,"De belangrijkste symptomen die na het onderzoek kunnen optreden zijn buikpijn, koorts en/of bloedverlies.",0.0,0.0625,"[0, 0, 0, 0, 0]",0
278,"ziekenhuis? Hebt u na afloop van het onderzoek buikpijn, koorts en/of bloedverlies dan belt u met het MDL-centrum. Bereikbaar van maandag tot en met vrijdag van 08.30 uur tot 16.30 uur. Telefoonnummer 088 708 34 00. U kunt dit nummer ook bellen als u vragen heeft na het lezen van deze folder. Mochten de complicaties optreden buiten kantooruren dan kunt u tot 3 dagen na de colonoscopie bellen naar de klinische MDL- afdeling 5 West; telefoonnummer 088 708 34 20.",Wanneer moet ik contact opnemen met het MDL-centrum?,"Na afloop van het onderzoek, als u buikpijn, koorts en/of bloedverlies ervaart, of als u vragen heeft na het lezen van deze folder.",0.0,0.15217391304347827,"[0, 0, 0, 0]",0
279,"ziekenhuis? Hebt u na afloop van het onderzoek buikpijn, koorts en/of bloedverlies dan belt u met het MDL-centrum. Bereikbaar van maandag tot en met vrijdag van 08.30 uur tot 16.30 uur. Telefoonnummer 088 708 34 00. U kunt dit nummer ook bellen als u vragen heeft na het lezen van deze folder. Mochten de complicaties optreden buiten kantooruren dan kunt u tot 3 dagen na de colonoscopie bellen naar de klinische MDL- afdeling 5 West; telefoonnummer 088 708 34 20.",Op welke tijden is het MDL-centrum bereikbaar?,"Het MDL-centrum is bereikbaar van maandag tot en met vrijdag, van 08.30 uur tot 16.30 uur.",0.021739130434782608,0.1590909090909091,"[0, 0, 0, 0, 0]",0
280,"ziekenhuis? Hebt u na afloop van het onderzoek buikpijn, koorts en/of bloedverlies dan belt u met het MDL-centrum. Bereikbaar van maandag tot en met vrijdag van 08.30 uur tot 16.30 uur. Telefoonnummer 088 708 34 00. U kunt dit nummer ook bellen als u vragen heeft na het lezen van deze folder. Mochten de complicaties optreden buiten kantooruren dan kunt u tot 3 dagen na de colonoscopie bellen naar de klinische MDL- afdeling 5 West; telefoonnummer 088 708 34 20.",Wat moet ik doen als de complicaties optreden buiten kantooruren?,"Als de complicaties optreden buiten kantooruren, kunt u tot 3 dagen na de colonoscopie bellen naar de klinische MDL-afdeling 5 West op telefoonnummer 088 708 34 20.",0.06818181818181818,0.32608695652173914,"[0, 0, 0, 0, 0]",0
281,"Bij onvoldoende resultaat van bovenstaande behandeling, problemen met het vrijen zonder gemeenschap, psychische problemen hierdoor of problemen in de relatie, kunt u door uw gynaecoloog worden doorverwezen naar de seksuoloog. Het secretariaat van de polikliniek seksuologie is te bereiken via telefoonnummer 088 708 36 20.",Welke problemen kunnen optreden tijdens seks als gevolg van een behandeling door de gynaecoloog?,"Problemen zoals problemen met vrijen zonder gemeenschap, psychische problemen of relatieproblemen kunnen optreden als gevolg van een behandeling door de gynaecoloog.",0.0,0.125,"[0, 0, 0, 0, 0, 0, 0, 0]",0
282,"Bij onvoldoende resultaat van bovenstaande behandeling, problemen met het vrijen zonder gemeenschap, psychische problemen hierdoor of problemen in de relatie, kunt u door uw gynaecoloog worden doorverwezen naar de seksuoloog. Het secretariaat van de polikliniek seksuologie is te bereiken via telefoonnummer 088 708 36 20.",Wanneer kunt u door uw gynaecoloog worden doorverwezen naar de seksuoloog?,"Als er onvoldoende resultaat is van de behandeling, of als er problemen optreden met vrijen zonder gemeenschap, psychische problemen of relatieproblemen, kunt u door uw gynaecoloog worden doorverwezen naar de seksuoloog.",0.11538461538461539,0.26666666666666666,"[0, 0, 0, 0, 0]",0
283,"Bij onvoldoende resultaat van bovenstaande behandeling, problemen met het vrijen zonder gemeenschap, psychische problemen hierdoor of problemen in de relatie, kunt u door uw gynaecoloog worden doorverwezen naar de seksuoloog. Het secretariaat van de polikliniek seksuologie is te bereiken via telefoonnummer 088 708 36 20.",Hoe kunt u het secretariaat van de polikliniek seksuologie bereiken?,U kunt het secretariaat van de polikliniek seksuologie bereiken via telefoonnummer 088 708 36 20.,0.11538461538461539,0.34615384615384615,"[0, 0, 0, 0, 0, 0]",0
284,"Bij onvoldoende resultaat van bovenstaande behandeling, problemen met het vrijen zonder gemeenschap, psychische problemen hierdoor of problemen in de relatie, kunt u door uw gynaecoloog worden doorverwezen naar de seksuoloog. Het secretariaat van de polikliniek seksuologie is te bereiken via telefoonnummer 088 708 36 20.",Welk telefoonnummer moet u bellen om het secretariaat van de polikliniek seksuologie te bereiken?,"Om het secretariaat van de polikliniek seksuologie te bereiken, kunt u bellen naar telefoonnummer 088 708 36 20.",0.10714285714285714,0.25,"[0, 0, 0, 0, 0, 0, 0]",0
285,"Bij onvoldoende resultaat van bovenstaande behandeling, problemen met het vrijen zonder gemeenschap, psychische problemen hierdoor of problemen in de relatie, kunt u door uw gynaecoloog worden doorverwezen naar de seksuoloog. Het secretariaat van de polikliniek seksuologie is te bereiken via telefoonnummer 088 708 36 20.",Hoe wordt het secretariaat van de polikliniek seksuologie genoemd?,Het secretariaat van de polikliniek seksuologie wordt genoemd als het secretariaat van de polikliniek seksuologie.,0.07692307692307693,0.07407407407407407,"[0, 0, 0, 0, 0]",0
286,Bij vragen of problemen kunt u tijdens kantooruren (8.00 tot 16.30 uur) contact opnemen met de polikliniek plastische chirurgie via telefoonnummer: 088 708 52 45 Bij complicaties buiten kantooruren kunt u bellen met ZGT (088 708 78 78) en u laten doorverbinden met de afdeling spoedeisende hulp (SEH).,Hoe kan ik contact opnemen met de polikliniek plastische chirurgie tijdens kantooruren?,Tijdens kantooruren (8.00 tot 16.30 uur) kunt u contact opnemen met de polikliniek plastische chirurgie via telefoonnummer: 088 708 52 45.,0.14705882352941177,0.4,"[0, 0, 0, 0, 0, 0, 0, 0]",0
287,Bij vragen of problemen kunt u tijdens kantooruren (8.00 tot 16.30 uur) contact opnemen met de polikliniek plastische chirurgie via telefoonnummer: 088 708 52 45 Bij complicaties buiten kantooruren kunt u bellen met ZGT (088 708 78 78) en u laten doorverbinden met de afdeling spoedeisende hulp (SEH).,Hoe kan ik contact opnemen met ZGT bij complicaties buiten kantooruren?,Bij complicaties buiten kantooruren kunt u bellen met ZGT (088 708 78 78) en u laten doorverbinden met de afdeling spoedeisende hulp (SEH).,0.08571428571428572,0.45454545454545453,"[0, 0, 0, 0, 0, 0, 0]",0
288,Bij vragen of problemen kunt u tijdens kantooruren (8.00 tot 16.30 uur) contact opnemen met de polikliniek plastische chirurgie via telefoonnummer: 088 708 52 45 Bij complicaties buiten kantooruren kunt u bellen met ZGT (088 708 78 78) en u laten doorverbinden met de afdeling spoedeisende hulp (SEH).,Wat is het telefoonnummer van ZGT?,Het telefoonnummer van ZGT is 088 708 78 78.,0.0,0.11764705882352941,"[0, 0, 0]",0
289,Bij vragen of problemen kunt u tijdens kantooruren (8.00 tot 16.30 uur) contact opnemen met de polikliniek plastische chirurgie via telefoonnummer: 088 708 52 45 Bij complicaties buiten kantooruren kunt u bellen met ZGT (088 708 78 78) en u laten doorverbinden met de afdeling spoedeisende hulp (SEH).,Wat is het telefoonnummer van de afdeling spoedeisende hulp (SEH) van ZGT?,Het telefoonnummer van de afdeling spoedeisende hulp (SEH) van ZGT is 088 708 78 78.,0.08571428571428572,0.2,"[0, 0, 0, 0, 0, 0, 0]",0
290,Bij vragen of problemen kunt u tijdens kantooruren (8.00 tot 16.30 uur) contact opnemen met de polikliniek plastische chirurgie via telefoonnummer: 088 708 52 45 Bij complicaties buiten kantooruren kunt u bellen met ZGT (088 708 78 78) en u laten doorverbinden met de afdeling spoedeisende hulp (SEH).,Wat zijn de openingstijden van de polikliniek plastische chirurgie?,De openingstijden van de polikliniek plastische chirurgie zijn van 8.00 tot 16.30 uur.,0.058823529411764705,0.11428571428571428,"[0, 0, 0, 0, 0]",0
291,"Mocht u na het lezen van deze folder nog vragen hebben dan kunt u hiervoor tijdens kantooruren contact opnemen met de polikliniek gynaecologie: 
- Locatie Almelo, telefoonnummer: 088 708 33 60. 
- Locatie Hengelo, telefoonnummer: 088 708 52 50.",Welke afdelingen zijn verantwoordelijk voor het beantwoorden van vragen na het lezen van deze folder?,"Mocht u na het lezen van deze folder nog vragen hebben dan kunt u hiervoor tijdens kantooruren contact opnemen met de polikliniek gynaecologie: Locatie Almelo, telefoonnummer: 088 708 33 60. Locatie Hengelo, telefoonnummer: 088 708 52 50.",0.03571428571428571,0.84,"[0, 0, 0, 0, 0, 0, 0]",0
292,"Mocht u na het lezen van deze folder nog vragen hebben dan kunt u hiervoor tijdens kantooruren contact opnemen met de polikliniek gynaecologie: 
- Locatie Almelo, telefoonnummer: 088 708 33 60. 
- Locatie Hengelo, telefoonnummer: 088 708 52 50.",Hoeveel telefoonnummers zijn er beschikbaar voor vragen over deze folder?,Er zijn twee telefoonnummers beschikbaar voor vragen over deze folder: 088 708 33 60 voor locatie Almelo en 088 708 52 50 voor locatie Hengelo.,0.0,0.26666666666666666,"[0, 0, 0, 0, 0]",0
293,"Mocht u na het lezen van deze folder nog vragen hebben dan kunt u hiervoor tijdens kantooruren contact opnemen met de polikliniek gynaecologie: 
- Locatie Almelo, telefoonnummer: 088 708 33 60. 
- Locatie Hengelo, telefoonnummer: 088 708 52 50.",Wat is het specifieke kantooruur waarop vragen kunnen worden gesteld over deze folder?,Tijdens kantooruren kunt u contact opnemen met de polikliniek gynaecologie voor het stellen van vragen over deze folder.,0.0,0.14285714285714285,"[0, 0, 0, 0, 0, 0, 0]",0
294,"Mocht u na het lezen van deze folder nog vragen hebben dan kunt u hiervoor tijdens kantooruren contact opnemen met de polikliniek gynaecologie: 
- Locatie Almelo, telefoonnummer: 088 708 33 60. 
- Locatie Hengelo, telefoonnummer: 088 708 52 50.",Wat is het belangrijkste advies voor patiënten die vragen hebben na het lezen van deze folder?,Het belangrijkste advies is om tijdens kantooruren contact op te nemen met de polikliniek gynaecologie voor het stellen van vragen.,0.037037037037037035,0.10344827586206896,"[0, 0, 0, 0, 0, 0, 0]",0
295,"Mocht u na het lezen van deze folder nog vragen hebben dan kunt u hiervoor tijdens kantooruren contact opnemen met de polikliniek gynaecologie: 
- Locatie Almelo, telefoonnummer: 088 708 33 60. 
- Locatie Hengelo, telefoonnummer: 088 708 52 50.",Welk telefoonnummer moet worden gebeld voor vragen over deze folder als de patiënt zich op locatie Almelo bevindt?,Voor vragen over deze folder op locatie Almelo kunt u bellen naar 088 708 33 60 tijdens kantooruren.,0.03333333333333333,0.1724137931034483,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0
296,"Heeft u na het lezen van deze folder nog vragen, stel ze dan gerust. Uw gynaecoloog wil ze graag beantwoorden. U kunt bellen met de polikliniek gynaecologie via telefoonnummer 088 708 33 60 (Almelo) of 088 708 52 50 (Hengelo).",Hoe kan ik contact opnemen met de polikliniek gynaecologie?,U kunt bellen met telefoonnummer 088 708 33 60 (Almelo) of 088 708 52 50 (Hengelo).,0.041666666666666664,0.43478260869565216,"[0, 0, 0, 0, 0]",0
